phrase,category,final_score,quality_classification,decision,distinctiveness_score,describability_score,legacy_heuristics_score,cultural_validation_score,duration_ms,timestamp,error
"Green Tea","Food & Drink",18.71,unacceptable,[object Object],0,5,15.25,0,20,2025-07-31T15:31:30.191Z,
"Grilled Cheese","Food & Drink",21.42,poor,[object Object],0,5,6.5,10,20,2025-07-31T15:31:30.191Z,
"Grilling Burger","Food & Drink",23.58,poor,[object Object],0,5,11.5,8,19,2025-07-31T15:31:30.192Z,
"Hamburger Bun","Food & Drink",19.42,unacceptable,[object Object],0,5,6.5,8,19,2025-07-31T15:31:30.192Z,
"Hamburger Feast","Food & Drink",18.38,unacceptable,[object Object],0,5,5.25,8,19,2025-07-31T15:31:30.192Z,
"Hot Chocolate","Food & Drink",34.00,poor,[object Object],0,5,24,8,18,2025-07-31T15:31:30.193Z,
"Hot Dog Stand","Food & Drink",64.36,good,[object Object],0,20,20.83,23,20,2025-07-31T15:31:30.193Z,
"Ice Cream","Food & Drink",59.83,acceptable,[object Object],10,20,19,10,21,2025-07-31T15:31:30.193Z,
"Ice Cream Cone","Food & Drink",45.89,acceptable,[object Object],0,20,16.67,8,19,2025-07-31T15:31:30.193Z,
"Ice Cream Sundae","Food & Drink",45.19,acceptable,[object Object],0,20,15.83,8,19,2025-07-31T15:31:30.193Z,
"Lemonade Stand","Food & Drink",10.38,unacceptable,[object Object],0,5,5.25,0,18,2025-07-31T15:31:30.193Z,
"Making Pizza","Food & Drink",57.63,acceptable,[object Object],0,20,12.75,23,12,2025-07-31T15:31:30.194Z,
"Making Sandwich","Food & Drink",24.63,poor,[object Object],0,5,12.75,8,17,2025-07-31T15:31:30.194Z,
"Margarita Pizza","Food & Drink",56.58,acceptable,[object Object],0,20,11.5,23,12,2025-07-31T15:31:30.194Z,
"Mashed Potatoes","Food & Drink",10.38,unacceptable,[object Object],0,5,5.25,0,17,2025-07-31T15:31:30.194Z,
"Milkshake Straw","Food & Drink",10.38,unacceptable,[object Object],0,5,5.25,0,17,2025-07-31T15:31:30.194Z,
"Mixing Salad","Food & Drink",16.63,unacceptable,[object Object],0,5,12.75,0,16,2025-07-31T15:31:30.195Z,
"Pancake Breakfast","Food & Drink",18.38,unacceptable,[object Object],0,5,5.25,8,16,2025-07-31T15:31:30.195Z,
"Pancake Stack","Food & Drink",19.42,unacceptable,[object Object],0,5,6.5,8,16,2025-07-31T15:31:30.195Z,
"Peanut Butter","Food & Drink",11.42,unacceptable,[object Object],0,5,6.5,0,16,2025-07-31T15:31:30.195Z,
"Peeling Banana","Food & Drink",11.42,unacceptable,[object Object],0,5,6.5,0,16,2025-07-31T15:31:30.195Z,
"Pepperoni Pizza","Food & Drink",56.58,acceptable,[object Object],0,20,11.5,23,10,2025-07-31T15:31:30.196Z,
"Pineapple Pizza","Food & Drink",56.58,acceptable,[object Object],0,20,11.5,23,10,2025-07-31T15:31:30.196Z,
"Pizza Party","Food & Drink",57.63,acceptable,[object Object],0,20,12.75,23,10,2025-07-31T15:31:30.196Z,
"Pizza Slice","Food & Drink",57.63,acceptable,[object Object],0,20,12.75,23,10,2025-07-31T15:31:30.196Z,
"Popcorn And Butter","Food & Drink",18.50,unacceptable,[object Object],0,5,15,0,17,2025-07-31T15:31:30.197Z,
"Popcorn Bucket","Food & Drink",11.42,unacceptable,[object Object],0,5,6.5,0,14,2025-07-31T15:31:30.197Z,
"Popcorn Snack","Food & Drink",11.42,unacceptable,[object Object],0,5,6.5,0,14,2025-07-31T15:31:30.197Z,
"Pouring Coffee","Food & Drink",51.71,acceptable,[object Object],0,20,15.25,15,9,2025-07-31T15:31:30.197Z,
"Pumpkin Spice Latte","Food & Drink",12.25,unacceptable,[object Object],0,5,7.5,0,17,2025-07-31T15:31:30.197Z,
"Roasting Chicken","Food & Drink",10.38,unacceptable,[object Object],0,5,5.25,0,13,2025-07-31T15:31:30.198Z,
"Sipping Tea","Food & Drink",18.71,unacceptable,[object Object],0,5,15.25,0,13,2025-07-31T15:31:30.198Z,
"Slicing Bread","Food & Drink",18.71,unacceptable,[object Object],0,5,15.25,0,13,2025-07-31T15:31:30.198Z,
"Smoothie Bowl","Food & Drink",11.42,unacceptable,[object Object],0,5,6.5,0,13,2025-07-31T15:31:30.198Z,
"Soda Fountain","Food & Drink",11.42,unacceptable,[object Object],0,5,6.5,0,12,2025-07-31T15:31:30.199Z,
"Spaghetti And Meatballs","Food & Drink",17.11,unacceptable,[object Object],0,5,13.33,0,15,2025-07-31T15:31:30.199Z,
"Spaghetti Dinner","Food & Drink",10.38,unacceptable,[object Object],0,5,5.25,0,12,2025-07-31T15:31:30.199Z,
"Spaghetti and Meatballs","Food & Drink",17.11,unacceptable,[object Object],0,5,13.33,0,15,2025-07-31T15:31:30.199Z,
"Strawberry Milkshake","Food & Drink",9.33,unacceptable,[object Object],0,5,4,0,12,2025-07-31T15:31:30.199Z,
"Sushi Roll","Food & Drink",20.46,poor,[object Object],0,5,7.75,8,11,2025-07-31T15:31:30.200Z,
"Sushi Rolls","Food & Drink",19.42,unacceptable,[object Object],0,5,6.5,8,11,2025-07-31T15:31:30.200Z,
"Taco Fiesta","Food & Drink",12.46,unacceptable,[object Object],0,5,7.75,0,11,2025-07-31T15:31:30.200Z,
"Taco Party","Food & Drink",12.46,unacceptable,[object Object],0,5,7.75,0,11,2025-07-31T15:31:30.200Z,
"Taco Tuesday","Food & Drink",12.46,unacceptable,[object Object],0,5,7.75,0,11,2025-07-31T15:31:30.200Z,
"Tea Time","Food & Drink",26.00,poor,[object Object],0,5,24,0,5,2025-07-31T15:31:30.201Z,
"Vegetable Soup","Food & Drink",15.58,unacceptable,[object Object],0,5,11.5,0,10,2025-07-31T15:31:30.201Z,
"Vegetable Stir-fry","Food & Drink",10.38,unacceptable,[object Object],0,5,5.25,0,73,2025-07-31T15:31:30.214Z,
"Watermelon Slice","Food & Drink",10.38,unacceptable,[object Object],0,5,5.25,0,71,2025-07-31T15:31:30.214Z,
"Alexander the Great","History & Events",17.81,unacceptable,[object Object],0,5,14.17,0,73,2025-07-31T15:31:30.214Z,
"American Revolution","History & Events",9.33,unacceptable,[object Object],0,5,4,0,71,2025-07-31T15:31:30.214Z,
"Ancient Egypt","History & Events",11.42,unacceptable,[object Object],0,5,6.5,0,71,2025-07-31T15:31:30.214Z,
"Berlin Wall","History & Events",18.71,unacceptable,[object Object],0,5,15.25,0,71,2025-07-31T15:31:30.214Z,
"Berlin Wall Fall","History & Events",17.81,unacceptable,[object Object],0,5,14.17,0,72,2025-07-31T15:31:30.215Z,
"Berlin Wall Falls","History & Events",17.11,unacceptable,[object Object],0,5,13.33,0,72,2025-07-31T15:31:30.215Z,
"Black Death","History & Events",11.42,unacceptable,[object Object],0,5,6.5,0,70,2025-07-31T15:31:30.215Z,
"Black Plague","History & Events",11.42,unacceptable,[object Object],0,5,6.5,0,70,2025-07-31T15:31:30.215Z,
"Boston Tea Party","History & Events",17.11,unacceptable,[object Object],0,5,13.33,0,72,2025-07-31T15:31:30.215Z,
"Bronze Age","History & Events",12.46,unacceptable,[object Object],0,5,7.75,0,70,2025-07-31T15:31:30.215Z,
"Civil Rights March","History & Events",12.25,unacceptable,[object Object],0,5,7.5,0,72,2025-07-31T15:31:30.215Z,
"Cold War","History & Events",31.43,poor,[object Object],0,13,19,0,67,2025-07-31T15:31:30.215Z,
"Crusades","History & Events",6.83,unacceptable,[object Object],0,5,1,0,66,2025-07-31T15:31:30.215Z,
"D-Day","History & Events",11.00,unacceptable,[object Object],0,5,6,0,66,2025-07-31T15:31:30.215Z,
"D-Day Invasion","History & Events",11.42,unacceptable,[object Object],0,5,6.5,0,69,2025-07-31T15:31:30.216Z,
"Fall Of Berlin Wall","History & Events",20.28,poor,[object Object],0,5,17.130000000000003,0,72,2025-07-31T15:31:30.216Z,
"Fall of Berlin Wall","History & Events",20.28,poor,[object Object],0,5,17.130000000000003,0,72,2025-07-31T15:31:30.216Z,
"Fall of Rome","History & Events",19.89,unacceptable,[object Object],0,5,16.67,0,71,2025-07-31T15:31:30.216Z,
"Falling Berlin Wall","History & Events",17.11,unacceptable,[object Object],0,5,13.33,0,71,2025-07-31T15:31:30.216Z,
"First Flight","History & Events",20.79,poor,[object Object],0,5,17.75,0,69,2025-07-31T15:31:30.216Z,
"French Revolution","History & Events",10.38,unacceptable,[object Object],0,5,5.25,0,69,2025-07-31T15:31:30.216Z,
"Gettysburg Address","History & Events",10.38,unacceptable,[object Object],0,5,5.25,0,65,2025-07-31T15:31:30.220Z,
"Gold Rush","History & Events",13.50,unacceptable,[object Object],0,5,9,0,65,2025-07-31T15:31:30.220Z,
"Golden Gate Opens","History & Events",12.94,unacceptable,[object Object],0,5,8.33,0,65,2025-07-31T15:31:30.222Z,
"Great Depression","History & Events",10.38,unacceptable,[object Object],0,5,5.25,0,63,2025-07-31T15:31:30.222Z,
"Great Fire of London","History & Events",16.63,unacceptable,[object Object],0,5,12.75,0,66,2025-07-31T15:31:30.222Z,
"Great Wall Built","History & Events",17.11,unacceptable,[object Object],0,5,13.33,0,61,2025-07-31T15:31:30.226Z,
"Great Wall China","History & Events",17.11,unacceptable,[object Object],0,5,13.33,0,61,2025-07-31T15:31:30.226Z,
"Iron Age","History & Events",13.50,unacceptable,[object Object],0,5,9,0,58,2025-07-31T15:31:30.227Z,
"Magna Carta Signing","History & Events",12.25,unacceptable,[object Object],0,5,7.5,0,60,2025-07-31T15:31:30.227Z,
"Martin Luther King","History & Events",12.94,unacceptable,[object Object],0,5,8.33,0,60,2025-07-31T15:31:30.227Z,
"Maya Civilization","History & Events",11.42,unacceptable,[object Object],0,5,6.5,0,58,2025-07-31T15:31:30.227Z,
"Mona Lisa Stolen","History & Events",13.64,unacceptable,[object Object],0,5,9.17,0,59,2025-07-31T15:31:30.228Z,
"Moon Landing","History & Events",30.46,poor,[object Object],0,20,7.75,0,54,2025-07-31T15:31:30.228Z,
"Mount Rushmore","History & Events",10.38,unacceptable,[object Object],0,5,5.25,0,57,2025-07-31T15:31:30.228Z,
"Olympic Games","History & Events",11.42,unacceptable,[object Object],0,5,6.5,0,57,2025-07-31T15:31:30.228Z,
"Pearl Harbor","History & Events",11.42,unacceptable,[object Object],0,5,6.5,0,56,2025-07-31T15:31:30.229Z,
"Pearl Harbor Attack","History & Events",12.25,unacceptable,[object Object],0,5,7.5,0,58,2025-07-31T15:31:30.229Z,
"Renaissance","History & Events",6.83,unacceptable,[object Object],0,5,1,0,52,2025-07-31T15:31:30.229Z,
"Renaissance Art","History & Events",21.42,poor,[object Object],0,5,6.5,10,50,2025-07-31T15:31:30.235Z,
"Renaissance Period","History & Events",10.38,unacceptable,[object Object],0,5,5.25,0,50,2025-07-31T15:31:30.235Z,
"Roman Empire","History & Events",11.42,unacceptable,[object Object],0,5,6.5,0,49,2025-07-31T15:31:30.236Z,
"Rosa Parks Bus","History & Events",17.81,unacceptable,[object Object],0,5,14.17,0,51,2025-07-31T15:31:30.236Z,
"Roswell UFO Incident","History & Events",12.25,unacceptable,[object Object],0,5,7.5,0,51,2025-07-31T15:31:30.236Z,
"Signing Declaration","History & Events",10.38,unacceptable,[object Object],0,5,5.25,0,49,2025-07-31T15:31:30.236Z,
"Silk Road","History & Events",19.75,unacceptable,[object Object],0,5,16.5,0,48,2025-07-31T15:31:30.237Z,
"Sinking Lusitania","History & Events",10.38,unacceptable,[object Object],0,5,5.25,0,48,2025-07-31T15:31:30.237Z,
"Stone Age","History & Events",30.46,poor,[object Object],0,20,7.75,0,45,2025-07-31T15:31:30.237Z,
"Titanic","History & Events",8.92,unacceptable,[object Object],0,5,3.5,0,21,2025-07-31T15:31:30.289Z,
"Titanic Sinking","History & Events",11.42,unacceptable,[object Object],0,5,6.5,0,27,2025-07-31T15:31:30.289Z,
"Titanic Sinks","History & Events",11.42,unacceptable,[object Object],0,5,6.5,0,27,2025-07-31T15:31:30.289Z,
"Viking Age","History & Events",12.46,unacceptable,[object Object],0,5,7.75,0,27,2025-07-31T15:31:30.289Z,
"Women Voting","History & Events",11.42,unacceptable,[object Object],0,5,6.5,0,27,2025-07-31T15:31:30.289Z,
"Women's Suffrage","History & Events",10.38,unacceptable,[object Object],0,5,5.25,0,27,2025-07-31T15:31:30.289Z,
"Woodstock Festival","History & Events",13.50,unacceptable,[object Object],0,5,9,0,27,2025-07-31T15:31:30.289Z,
"World War I","History & Events",23.24,poor,[object Object],0,13,9.17,0,27,2025-07-31T15:31:30.289Z,
"World War II","History & Events",23.24,poor,[object Object],0,13,9.17,0,27,2025-07-31T15:31:30.289Z,
"Breaking News Alert","Internet & Social Media",12.25,unacceptable,[object Object],0,5,7.5,0,27,2025-07-31T15:31:30.289Z,
"Cat Meme","Internet & Social Media",60.75,good,[object Object],0,20,16.5,23,22,2025-07-31T15:31:30.289Z,
"Cat Videos","Internet & Social Media",51.71,acceptable,[object Object],0,20,15.25,15,21,2025-07-31T15:31:30.290Z,
"Clickbait Title","Internet & Social Media",10.38,unacceptable,[object Object],0,5,5.25,0,26,2025-07-31T15:31:30.290Z,
"Emoji Reaction","Internet & Social Media",10.38,unacceptable,[object Object],0,5,5.25,0,26,2025-07-31T15:31:30.290Z,
"Facebook Friend","Internet & Social Media",43.67,acceptable,[object Object],0,20,14,8,21,2025-07-31T15:31:30.290Z,
"Facebook Friends","Internet & Social Media",18.38,unacceptable,[object Object],0,5,5.25,8,16,2025-07-31T15:31:30.300Z,
"Facebook Post","Internet & Social Media",19.42,unacceptable,[object Object],0,5,6.5,8,16,2025-07-31T15:31:30.300Z,
"Facebook Status","Internet & Social Media",18.38,unacceptable,[object Object],0,5,5.25,8,16,2025-07-31T15:31:30.300Z,
"Going Viral","Internet & Social Media",26.42,poor,[object Object],0,5,6.5,15,15,2025-07-31T15:31:30.301Z,
"Hashtag Trend","Internet & Social Media",13.42,unacceptable,[object Object],0,0,6.5,8,15,2025-07-31T15:31:30.301Z,
"Influencer Marketing","Internet & Social Media",17.33,unacceptable,[object Object],0,5,4,8,15,2025-07-31T15:31:30.301Z,
"Instagram Selfie","Internet & Social Media",18.38,unacceptable,[object Object],0,5,5.25,8,15,2025-07-31T15:31:30.301Z,
"Instagram Stories","Internet & Social Media",18.38,unacceptable,[object Object],0,5,5.25,8,15,2025-07-31T15:31:30.302Z,
"Instagram Story","Internet & Social Media",20.38,poor,[object Object],0,5,5.25,10,14,2025-07-31T15:31:30.302Z,
"Internet Meme","Internet & Social Media",40.67,acceptable,[object Object],0,5,14,23,14,2025-07-31T15:31:30.302Z,
"Internet Troll","Internet & Social Media",16.63,unacceptable,[object Object],0,5,12.75,0,14,2025-07-31T15:31:30.302Z,
"LinkedIn Profile","Internet & Social Media",18.38,unacceptable,[object Object],0,5,5.25,8,14,2025-07-31T15:31:30.302Z,
"Live Stream","Internet & Social Media",22.46,poor,[object Object],0,5,7.75,10,14,2025-07-31T15:31:30.302Z,
"Livestream Chat","Internet & Social Media",11.42,unacceptable,[object Object],0,5,6.5,0,13,2025-07-31T15:31:30.303Z,
"Livestream Event","Internet & Social Media",10.38,unacceptable,[object Object],0,5,5.25,0,13,2025-07-31T15:31:30.303Z,
"Meme Creator","Internet & Social Media",35.46,poor,[object Object],0,5,7.75,23,13,2025-07-31T15:31:30.303Z,
"Meme Generator","Internet & Social Media",34.42,poor,[object Object],0,5,6.5,23,13,2025-07-31T15:31:30.303Z,
"Online Influencer","Internet & Social Media",18.38,unacceptable,[object Object],0,5,5.25,8,13,2025-07-31T15:31:30.303Z,
"Online Streaming","Internet & Social Media",10.38,unacceptable,[object Object],0,5,5.25,0,13,2025-07-31T15:31:30.303Z,
"Online Troll","Internet & Social Media",11.42,unacceptable,[object Object],0,5,6.5,0,12,2025-07-31T15:31:30.304Z,
"Podcast Episode","Internet & Social Media",19.42,unacceptable,[object Object],0,5,6.5,8,12,2025-07-31T15:31:30.304Z,
"Podcast Subscriber","Internet & Social Media",18.38,unacceptable,[object Object],0,5,5.25,8,12,2025-07-31T15:31:30.304Z,
"Reddit Thread","Internet & Social Media",19.42,unacceptable,[object Object],0,5,6.5,8,12,2025-07-31T15:31:30.304Z,
"Selfie Stick","Internet & Social Media",11.42,unacceptable,[object Object],0,5,6.5,0,12,2025-07-31T15:31:30.304Z,
"Snapchat Filter","Internet & Social Media",18.38,unacceptable,[object Object],0,5,5.25,8,12,2025-07-31T15:31:30.304Z,
"Social Media Feed","Internet & Social Media",30.54,poor,[object Object],0,13,8.33,8,12,2025-07-31T15:31:30.304Z,
"Subscribe Button","Internet & Social Media",10.38,unacceptable,[object Object],0,5,5.25,0,12,2025-07-31T15:31:30.304Z,
"Trending Hashtag","Internet & Social Media",33.38,poor,[object Object],0,5,5.25,23,11,2025-07-31T15:31:30.305Z,
"Twitter Hashtag","Internet & Social Media",19.42,unacceptable,[object Object],0,5,6.5,8,11,2025-07-31T15:31:30.305Z,
"Twitter Retweet","Internet & Social Media",19.42,unacceptable,[object Object],0,5,6.5,8,11,2025-07-31T15:31:30.305Z,
"Twitter Tweet","Internet & Social Media",19.42,unacceptable,[object Object],0,5,6.5,8,11,2025-07-31T15:31:30.305Z,
"Unboxing Video","Internet & Social Media",18.38,unacceptable,[object Object],0,5,5.25,8,11,2025-07-31T15:31:30.305Z,
"Viral Challenge","Internet & Social Media",19.38,unacceptable,[object Object],0,0,5.25,15,10,2025-07-31T15:31:30.306Z,
"Viral Meme","Internet & Social Media",35.46,poor,[object Object],0,5,7.75,23,10,2025-07-31T15:31:30.306Z,
"Viral Video","Internet & Social Media",36.42,poor,[object Object],0,5,6.5,25,10,2025-07-31T15:31:30.306Z,
"Zoom Call","Internet & Social Media",13.50,unacceptable,[object Object],0,5,9,0,13,2025-07-31T15:31:30.317Z,
"Alien Spaceship","Movies & TV",10.38,unacceptable,[object Object],0,5,5.25,0,12,2025-07-31T15:31:30.317Z,
"Avatar Movie","Movies & TV",31.63,poor,[object Object],0,5,12.75,15,12,2025-07-31T15:31:30.317Z,
"Avatar The Movie","Movies & TV",36.98,poor,[object Object],0,5,19.17,15,13,2025-07-31T15:31:30.317Z,
"Avengers Assemble","Movies & TV",17.33,unacceptable,[object Object],0,5,4,8,12,2025-07-31T15:31:30.317Z,
"Batman Begins","Movies & TV",19.42,unacceptable,[object Object],0,5,6.5,8,12,2025-07-31T15:31:30.317Z,
"Batman Returns","Movies & TV",19.42,unacceptable,[object Object],0,5,6.5,8,12,2025-07-31T15:31:30.317Z,
"Batman Signal","Movies & TV",19.42,unacceptable,[object Object],0,5,6.5,8,12,2025-07-31T15:31:30.317Z,
"Batmobile Chase","Movies & TV",10.38,unacceptable,[object Object],0,5,5.25,0,12,2025-07-31T15:31:30.317Z,
"Black Panther","Movies & TV",11.42,unacceptable,[object Object],0,5,6.5,0,12,2025-07-31T15:31:30.318Z,
"Breaking Bad","Movies & TV",29.75,poor,[object Object],0,5,16.5,10,11,2025-07-31T15:31:30.318Z,
"Captain America","Movies & TV",11.42,unacceptable,[object Object],0,5,6.5,0,11,2025-07-31T15:31:30.318Z,
"Captain Jack Sparrow","Movies & TV",12.94,unacceptable,[object Object],0,5,8.33,0,12,2025-07-31T15:31:30.318Z,
"Central Perk","Movies & TV",12.46,unacceptable,[object Object],0,5,7.75,0,11,2025-07-31T15:31:30.318Z,
"Darth Vader","Movies & TV",11.42,unacceptable,[object Object],0,5,6.5,0,11,2025-07-31T15:31:30.318Z,
"Fast and Furious","Movies & TV",24.75,poor,[object Object],0,5,22.5,0,12,2025-07-31T15:31:30.318Z,
"Finding Nemo","Movies & TV",12.46,unacceptable,[object Object],0,5,7.75,0,11,2025-07-31T15:31:30.318Z,
"Friends Couch","Movies & TV",19.42,unacceptable,[object Object],0,5,6.5,8,11,2025-07-31T15:31:30.318Z,
"Friends Reunion","Movies & TV",19.42,unacceptable,[object Object],0,5,6.5,8,11,2025-07-31T15:31:30.318Z,
"Friends Sitcom","Movies & TV",19.42,unacceptable,[object Object],0,5,6.5,8,11,2025-07-31T15:31:30.318Z,
"Friends TV Show","Movies & TV",21.64,poor,[object Object],0,5,9.17,8,12,2025-07-31T15:31:30.318Z,
"Frozen Disney","Movies & TV",34.42,poor,[object Object],0,5,6.5,23,11,2025-07-31T15:31:30.318Z,
"Frozen Princess","Movies & TV",10.38,unacceptable,[object Object],0,5,5.25,0,11,2025-07-31T15:31:30.318Z,
"Frozen Sing-Along","Movies & TV",10.38,unacceptable,[object Object],0,5,5.25,0,11,2025-07-31T15:31:30.319Z,
"Frozen Snowman","Movies & TV",11.42,unacceptable,[object Object],0,5,6.5,0,10,2025-07-31T15:31:30.319Z,
"Game of Thrones","Movies & TV",46.98,acceptable,[object Object],0,5,19.17,25,11,2025-07-31T15:31:30.319Z,
"Godfather Offer","Movies & TV",10.38,unacceptable,[object Object],0,5,5.25,0,10,2025-07-31T15:31:30.319Z,
"Harry Potter","Movies & TV",21.42,poor,[object Object],0,5,6.5,10,10,2025-07-31T15:31:30.319Z,
"Hollywood Movie Set","Movies & TV",30.73,poor,[object Object],0,5,11.67,15,11,2025-07-31T15:31:30.319Z,
"Hunger Games","Movies & TV",11.42,unacceptable,[object Object],0,5,6.5,0,9,2025-07-31T15:31:30.320Z,
"Indiana Jones","Movies & TV",11.42,unacceptable,[object Object],0,5,6.5,0,9,2025-07-31T15:31:30.320Z,
"Iron Man","Movies & TV",19.75,unacceptable,[object Object],0,5,16.5,0,9,2025-07-31T15:31:30.320Z,
"Iron Man Suit","Movies & TV",18.50,unacceptable,[object Object],0,5,15,0,10,2025-07-31T15:31:30.320Z,
"Jack Sparrow","Movies & TV",12.46,unacceptable,[object Object],0,5,7.75,0,9,2025-07-31T15:31:30.320Z,
"James Bond","Movies & TV",12.46,unacceptable,[object Object],0,5,7.75,0,9,2025-07-31T15:31:30.320Z,
"Jedi Knight","Movies & TV",12.46,unacceptable,[object Object],0,5,7.75,0,9,2025-07-31T15:31:30.320Z,
"Jurassic Park","Movies & TV",15.58,unacceptable,[object Object],0,5,11.5,0,9,2025-07-31T15:31:30.320Z,
"Lightsaber Battle","Movies & TV",10.38,unacceptable,[object Object],0,5,5.25,0,9,2025-07-31T15:31:30.320Z,
"Lightsaber Duel","Movies & TV",11.42,unacceptable,[object Object],0,5,6.5,0,9,2025-07-31T15:31:30.320Z,
"Lord of Rings","Movies & TV",29.19,poor,[object Object],0,5,15.83,10,9,2025-07-31T15:31:30.321Z,
"Lord of the Rings","Movies & TV",21.31,poor,[object Object],0,5,18.369999999999997,0,8,2025-07-31T15:31:30.322Z,
"Luke Skywalker","Movies & TV",11.42,unacceptable,[object Object],0,5,6.5,0,7,2025-07-31T15:31:30.322Z,
"Magic Carpet Ride","Movies & TV",12.94,unacceptable,[object Object],0,5,8.33,0,8,2025-07-31T15:31:30.322Z,
"Marty McFly","Movies & TV",11.42,unacceptable,[object Object],0,5,6.5,0,7,2025-07-31T15:31:30.322Z,
"Mission Impossible","Movies & TV",10.38,unacceptable,[object Object],0,5,5.25,0,7,2025-07-31T15:31:30.322Z,
"Netflix Binge-Watch","Movies & TV",33.38,poor,[object Object],0,5,5.25,23,8,2025-07-31T15:31:30.322Z,
"Oscar Ceremony","Movies & TV",19.98,unacceptable,[object Object],0,13,5.25,0,2,2025-07-31T15:31:30.323Z,
"Paw Patrol","Movies & TV",12.46,unacceptable,[object Object],0,5,7.75,0,6,2025-07-31T15:31:30.323Z,
"Pizza Delivery","Movies & TV",70.75,good,[object Object],10,20,16.5,23,7,2025-07-31T15:31:30.323Z,
"Reality Show Drama","Movies & TV",12.94,unacceptable,[object Object],0,5,8.33,0,7,2025-07-31T15:31:30.323Z,
"Red Carpet Walk","Movies & TV",13.64,unacceptable,[object Object],0,5,9.17,0,10,2025-07-31T15:31:30.330Z,
"Romantic Comedy","Movies & TV",10.38,unacceptable,[object Object],0,5,5.25,0,9,2025-07-31T15:31:30.330Z,
"Sherlock Holmes","Movies & TV",10.38,unacceptable,[object Object],0,5,5.25,0,9,2025-07-31T15:31:30.330Z,
"Shrek Swamp","Movies & TV",11.42,unacceptable,[object Object],0,5,6.5,0,8,2025-07-31T15:31:30.331Z,
"Simpsons Family","Movies & TV",35.67,poor,[object Object],0,20,14,0,6,2025-07-31T15:31:30.331Z,
"Sitcom Laugh Track","Movies & TV",12.25,unacceptable,[object Object],0,5,7.5,0,9,2025-07-31T15:31:30.331Z,
"Spider-Man Swing","Movies & TV",10.38,unacceptable,[object Object],0,5,5.25,0,9,2025-07-31T15:31:30.331Z,
"Star Trek","Movies & TV",41.50,acceptable,[object Object],0,20,9,10,6,2025-07-31T15:31:30.331Z,
"Stranger Things","Movies & TV",20.38,poor,[object Object],0,5,5.25,10,8,2025-07-31T15:31:30.331Z,
"Superhero Landing","Movies & TV",10.38,unacceptable,[object Object],0,5,5.25,0,8,2025-07-31T15:31:30.331Z,
"The Avengers","Movies & TV",27.75,poor,[object Object],0,5,16.5,8,8,2025-07-31T15:31:30.331Z,
"The Batmobile","Movies & TV",19.75,unacceptable,[object Object],0,5,16.5,0,8,2025-07-31T15:31:30.331Z,
"The Crown","Movies & TV",20.79,poor,[object Object],0,5,17.75,0,8,2025-07-31T15:31:30.331Z,
"The Godfather","Movies & TV",19.75,unacceptable,[object Object],0,5,16.5,0,8,2025-07-31T15:31:30.331Z,
"The Lion King","Movies & TV",19.89,unacceptable,[object Object],0,5,16.67,0,8,2025-07-31T15:31:30.332Z,
"The Mandalorian","Movies & TV",19.75,unacceptable,[object Object],0,5,16.5,0,7,2025-07-31T15:31:30.332Z,
"The Matrix","Movies & TV",20.79,poor,[object Object],0,5,17.75,0,7,2025-07-31T15:31:30.332Z,
"The Office","Movies & TV",36.00,poor,[object Object],0,5,24,10,7,2025-07-31T15:31:30.332Z,
"The Simpsons","Movies & TV",29.75,poor,[object Object],0,5,16.5,10,7,2025-07-31T15:31:30.332Z,
"Time Travel","Movies & TV",28.71,poor,[object Object],0,5,15.25,10,5,2025-07-31T15:31:30.332Z,
"Titanic Movie","Movies & TV",31.63,poor,[object Object],0,5,12.75,15,6,2025-07-31T15:31:30.333Z,
"Toy Story","Movies & TV",12.46,unacceptable,[object Object],0,5,7.75,0,6,2025-07-31T15:31:30.333Z,
"Vampire Slayer","Movies & TV",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:31:30.333Z,
"Voldemort's Wand","Movies & TV",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:31:30.333Z,
"Wakanda Forever","Movies & TV",11.42,unacceptable,[object Object],0,5,6.5,0,6,2025-07-31T15:31:30.333Z,
"Wonder Woman","Movies & TV",18.71,unacceptable,[object Object],0,5,15.25,0,6,2025-07-31T15:31:30.333Z,
"Zombie Apocalypse","Movies & TV",10.38,unacceptable,[object Object],0,5,5.25,0,6,2025-07-31T15:31:30.333Z,
"Adele Concert","Music & Artists",22.54,poor,[object Object],0,5,10.25,8,6,2025-07-31T15:31:30.333Z,
"Adele Song","Music & Artists",12.46,unacceptable,[object Object],0,5,7.75,0,6,2025-07-31T15:31:30.333Z,
"Air Guitar","Music & Artists",12.46,unacceptable,[object Object],0,5,7.75,0,5,2025-07-31T15:31:30.334Z,
"Backstreet Boys","Music & Artists",11.42,unacceptable,[object Object],0,5,6.5,0,5,2025-07-31T15:31:30.334Z,
"Beatles Reunion","Music & Artists",11.42,unacceptable,[object Object],0,5,6.5,0,5,2025-07-31T15:31:30.334Z,
"Beyonce Knowles","Music & Artists",19.42,unacceptable,[object Object],0,5,6.5,8,5,2025-07-31T15:31:30.334Z,
"Beyoncé Concert","Music & Artists",22.54,poor,[object Object],0,5,10.25,8,5,2025-07-31T15:31:30.334Z,
"Beyoncé Dance","Music & Artists",11.42,unacceptable,[object Object],0,5,6.5,0,5,2025-07-31T15:31:30.334Z,
